WKT,Join_Count,TARGET_FID,OPEN_LAND,RESIDENTIA,COMMERCIAL,COMMERC_01,INDUSTRIAL
"MULTIPOLYGON (((276657.6981 2129466.4308,276457.6981 2129466.4308,276357.6981 2129639.6359,276457.6981 2129812.841,276657.6981 2129812.841,276757.6981 2129639.6359,276657.6981 2129466.4308)))","3","664",23700.00000000000,47866.66666670000,53133.33333330000,75166.66666670000,40100.00000000000
"MULTIPOLYGON (((275157.6981 2129639.6359,274957.6981 2129639.6359,274857.6981 2129812.841,274957.6981 2129986.046,275157.6981 2129986.046,275257.6981 2129812.841,275157.6981 2129639.6359)))","2","665",27050.00000000000,59850.00000000000,83100.00000000000,106500.00000000000,59850.00000000000
"MULTIPOLYGON (((273657.6981 2129466.4308,273457.6981 2129466.4308,273357.6981 2129639.6359,273457.6981 2129812.841,273657.6981 2129812.841,273757.6981 2129639.6359,273657.6981 2129466.4308)))","2","666",25350.00000000000,58900.00000000000,78200.00000000000,98300.00000000000,58900.00000000000
"MULTIPOLYGON (((267957.6981 2129639.6359,267757.6981 2129639.6359,267657.6981 2129812.841,267757.6981 2129986.046,267957.6981 2129986.046,268057.6981 2129812.841,267957.6981 2129639.6359)))","1","667",8100.00000000000,21200.00000000000,26500.00000000000,33100.00000000000,21200.00000000000
"MULTIPOLYGON (((267357.6981 2130332.4562,267157.6981 2130332.4562,267057.6981 2130505.6612,267157.6981 2130678.8664,267357.6981 2130678.8664,267457.6981 2130505.6612,267357.6981 2130332.4562)))","1","668",8100.00000000000,21200.00000000000,26500.00000000000,33100.00000000000,21200.00000000000
"MULTIPOLYGON (((267957.6981 2130332.4562,267757.6981 2130332.4562,267657.6981 2130505.6612,267757.6981 2130678.8664,267957.6981 2130678.8664,268057.6981 2130505.6612,267957.6981 2130332.4562)))","1","669",8100.00000000000,21200.00000000000,26500.00000000000,33100.00000000000,21200.00000000000
"MULTIPOLYGON (((269457.6981 2130159.2511,269257.6981 2130159.2511,269157.6981 2130332.4562,269257.6981 2130505.6612,269457.6981 2130505.6612,269557.6981 2130332.4562,269457.6981 2130159.2511)))","1","670",8100.00000000000,21200.00000000000,26500.00000000000,33100.00000000000,21200.00000000000
"MULTIPOLYGON (((273657.6981 2130159.2511,273457.6981 2130159.2511,273357.6981 2130332.4562,273457.6981 2130505.6612,273657.6981 2130505.6612,273757.6981 2130332.4562,273657.6981 2130159.2511)))","1","671",15800.00000000000,40300.00000000000,54000.00000000000,75100.00000000000,40300.00000000000
"MULTIPOLYGON (((275157.6981 2130332.4562,274957.6981 2130332.4562,274857.6981 2130505.6612,274957.6981 2130678.8664,275157.6981 2130678.8664,275257.6981 2130505.6612,275157.6981 2130332.4562)))","2","672",27050.00000000000,59850.00000000000,83100.00000000000,106500.00000000000,59850.00000000000
"MULTIPOLYGON (((276057.6981 2130159.2511,275857.6981 2130159.2511,275757.6981 2130332.4562,275857.6981 2130505.6612,276057.6981 2130505.6612,276157.6981 2130332.4562,276057.6981 2130159.2511)))","5","673",25840.00000000000,57260.00000000000,79340.00000000000,101100.00000000000,59720.00000000000
"MULTIPOLYGON (((276657.6981 2130159.2511,276457.6981 2130159.2511,276357.6981 2130332.4562,276457.6981 2130505.6612,276657.6981 2130505.6612,276757.6981 2130332.4562,276657.6981 2130159.2511)))","1","674",19400.00000000000,49600.00000000000,67900.00000000000,86200.00000000000,50300.00000000000
"MULTIPOLYGON (((276657.6981 2130852.0714,276457.6981 2130852.0714,276357.6981 2131025.2765,276457.6981 2131198.4816,276657.6981 2131198.4816,276757.6981 2131025.2765,276657.6981 2130852.0714)))","2","675",27750.00000000000,58150.00000000000,79500.00000000000,100050.00000000000,56900.00000000000
"MULTIPOLYGON (((267957.6981 2131025.2765,267757.6981 2131025.2765,267657.6981 2131198.4816,267757.6981 2131371.6867,267957.6981 2131371.6867,268057.6981 2131198.4816,267957.6981 2131025.2765)))","1","676",8100.00000000000,21200.00000000000,26500.00000000000,33100.00000000000,21200.00000000000
"MULTIPOLYGON (((275157.6981 2131718.0968,274957.6981 2131718.0968,274857.6981 2131891.3019,274957.6981 2132064.507,275157.6981 2132064.507,275257.6981 2131891.3019,275157.6981 2131718.0968)))","1","677",28600.00000000000,63500.00000000000,84100.00000000000,104800.00000000000,65300.00000000000
"MULTIPOLYGON (((269757.6981 2090495.2876,269557.6981 2090495.2876,269457.6981 2090668.4927,269557.6981 2090841.6978,269757.6981 2090841.6978,269857.6981 2090668.4927,269757.6981 2090495.2876)))","1","678",67800.00000000000,150100.00000000000,187800.00000000000,225300.00000000000,150100.00000000000
"MULTIPOLYGON (((269157.6981 2090495.2876,268957.6981 2090495.2876,268857.6981 2090668.4927,268957.6981 2090841.6978,269157.6981 2090841.6978,269257.6981 2090668.4927,269157.6981 2090495.2876)))","1","679",67800.00000000000,150100.00000000000,187800.00000000000,225300.00000000000,150100.00000000000
"MULTIPOLYGON (((270057.6981 2091014.9028,269857.6981 2091014.9028,269757.6981 2091188.1079,269857.6981 2091361.313,270057.6981 2091361.313,270157.6981 2091188.1079,270057.6981 2091014.9028)))","1","680",67800.00000000000,150100.00000000000,187800.00000000000,225300.00000000000,150100.00000000000
"MULTIPOLYGON (((269757.6981 2091188.1079,269557.6981 2091188.1079,269457.6981 2091361.313,269557.6981 2091534.5181,269757.6981 2091534.5181,269857.6981 2091361.313,269757.6981 2091188.1079)))","1","681",67800.00000000000,150100.00000000000,187800.00000000000,225300.00000000000,150100.00000000000
"MULTIPOLYGON (((269157.6981 2091188.1079,268957.6981 2091188.1079,268857.6981 2091361.313,268957.6981 2091534.5181,269157.6981 2091534.5181,269257.6981 2091361.313,269157.6981 2091188.1079)))","1","682",67800.00000000000,150100.00000000000,187800.00000000000,225300.00000000000,150100.00000000000
"MULTIPOLYGON (((269757.6981 2090841.6978,269557.6981 2090841.6978,269457.6981 2091014.9028,269557.6981 2091188.1079,269757.6981 2091188.1079,269857.6981 2091014.9028,269757.6981 2090841.6978)))","1","683",67800.00000000000,150100.00000000000,187800.00000000000,225300.00000000000,150100.00000000000
"MULTIPOLYGON (((269157.6981 2090841.6978,268957.6981 2090841.6978,268857.6981 2091014.9028,268957.6981 2091188.1079,269157.6981 2091188.1079,269257.6981 2091014.9028,269157.6981 2090841.6978)))","1","684",67800.00000000000,150100.00000000000,187800.00000000000,225300.00000000000,150100.00000000000
"MULTIPOLYGON (((269457.6981 2090668.4927,269257.6981 2090668.4927,269157.6981 2090841.6978,269257.6981 2091014.9028,269457.6981 2091014.9028,269557.6981 2090841.6978,269457.6981 2090668.4927)))","1","685",67800.00000000000,150100.00000000000,187800.00000000000,225300.00000000000,150100.00000000000
"MULTIPOLYGON (((268857.6981 2091361.313,268657.6981 2091361.313,268557.6981 2091534.5181,268657.6981 2091707.7232,268857.6981 2091707.7232,268957.6981 2091534.5181,268857.6981 2091361.313)))","1","686",67800.00000000000,150100.00000000000,187800.00000000000,225300.00000000000,150100.00000000000
"MULTIPOLYGON (((269757.6981 2091880.9283,269557.6981 2091880.9283,269457.6981 2092054.1333,269557.6981 2092227.3384,269757.6981 2092227.3384,269857.6981 2092054.1333,269757.6981 2091880.9283)))","3","687",97233.33333330000,176600.00000000000,220800.00000000000,264966.66666699998,176600.00000000000
"MULTIPOLYGON (((269157.6981 2091880.9283,268957.6981 2091880.9283,268857.6981 2092054.1333,268957.6981 2092227.3384,269157.6981 2092227.3384,269257.6981 2092054.1333,269157.6981 2091880.9283)))","2","688",102950.00000000000,185500.00000000000,232000.00000000000,278400.00000000000,185500.00000000000
"MULTIPOLYGON (((269757.6981 2091534.5181,269557.6981 2091534.5181,269457.6981 2091707.7232,269557.6981 2091880.9283,269757.6981 2091880.9283,269857.6981 2091707.7232,269757.6981 2091534.5181)))","1","689",67800.00000000000,150100.00000000000,187800.00000000000,225300.00000000000,150100.00000000000
"MULTIPOLYGON (((269157.6981 2091534.5181,268957.6981 2091534.5181,268857.6981 2091707.7232,268957.6981 2091880.9283,269157.6981 2091880.9283,269257.6981 2091707.7232,269157.6981 2091534.5181)))","1","690",67800.00000000000,150100.00000000000,187800.00000000000,225300.00000000000,150100.00000000000
"MULTIPOLYGON (((269457.6981 2091361.313,269257.6981 2091361.313,269157.6981 2091534.5181,269257.6981 2091707.7232,269457.6981 2091707.7232,269557.6981 2091534.5181,269457.6981 2091361.313)))","1","691",67800.00000000000,150100.00000000000,187800.00000000000,225300.00000000000,150100.00000000000
"MULTIPOLYGON (((270357.6981 2091880.9283,270157.6981 2091880.9283,270057.6981 2092054.1333,270157.6981 2092227.3384,270357.6981 2092227.3384,270457.6981 2092054.1333,270357.6981 2091880.9283)))","2","692",102850.00000000000,228100.00000000000,260500.00000000000,313100.00000000000,228300.00000000000
"MULTIPOLYGON (((270057.6981 2091707.7232,269857.6981 2091707.7232,269757.6981 2091880.9283,269857.6981 2092054.1333,270057.6981 2092054.1333,270157.6981 2091880.9283,270057.6981 2091707.7232)))","4","693",102900.00000000000,206800.00000000000,246250.00000000000,295750.00000000000,206900.00000000000
"MULTIPOLYGON (((270057.6981 2091361.313,269857.6981 2091361.313,269757.6981 2091534.5181,269857.6981 2091707.7232,270057.6981 2091707.7232,270157.6981 2091534.5181,270057.6981 2091361.313)))","1","694",67800.00000000000,150100.00000000000,187800.00000000000,225300.00000000000,150100.00000000000
"MULTIPOLYGON (((270957.6981 2091880.9283,270757.6981 2091880.9283,270657.6981 2092054.1333,270757.6981 2092227.3384,270957.6981 2092227.3384,271057.6981 2092054.1333,270957.6981 2091880.9283)))","1","695",98900.00000000000,219300.00000000000,224900.00000000000,270800.00000000000,219700.00000000000
"MULTIPOLYGON (((271557.6981 2092573.7486,271357.6981 2092573.7486,271257.6981 2092746.9536,271357.6981 2092920.1587,271557.6981 2092920.1587,271657.6981 2092746.9536,271557.6981 2092573.7486)))","1","696",98900.00000000000,219300.00000000000,224900.00000000000,270800.00000000000,219700.00000000000
"MULTIPOLYGON (((270957.6981 2092573.7486,270757.6981 2092573.7486,270657.6981 2092746.9536,270757.6981 2092920.1587,270957.6981 2092920.1587,271057.6981 2092746.9536,270957.6981 2092573.7486)))","3","697",152966.66666700001,308133.33333300002,368733.33333300002,442800.00000000000,308266.66666699998
"MULTIPOLYGON (((271257.6981 2092400.5435,271057.6981 2092400.5435,270957.6981 2092573.7486,271057.6981 2092746.9536,271257.6981 2092746.9536,271357.6981 2092573.7486,271257.6981 2092400.5435)))","1","698",98900.00000000000,219300.00000000000,224900.00000000000,270800.00000000000,219700.00000000000
"MULTIPOLYGON (((270657.6981 2092400.5435,270457.6981 2092400.5435,270357.6981 2092573.7486,270457.6981 2092746.9536,270657.6981 2092746.9536,270757.6981 2092573.7486,270657.6981 2092400.5435)))","3","699",155666.66666700001,312900.00000000000,374700.00000000000,449933.33333300002,313033.33333300002
"MULTIPOLYGON (((271257.6981 2092054.1333,271057.6981 2092054.1333,270957.6981 2092227.3384,271057.6981 2092400.5435,271257.6981 2092400.5435,271357.6981 2092227.3384,271257.6981 2092054.1333)))","1","700",98900.00000000000,219300.00000000000,224900.00000000000,270800.00000000000,219700.00000000000
"MULTIPOLYGON (((270657.6981 2092054.1333,270457.6981 2092054.1333,270357.6981 2092227.3384,270457.6981 2092400.5435,270657.6981 2092400.5435,270757.6981 2092227.3384,270657.6981 2092054.1333)))","2","701",102850.00000000000,228100.00000000000,260500.00000000000,313100.00000000000,228300.00000000000
"MULTIPOLYGON (((270357.6981 2092573.7486,270157.6981 2092573.7486,270057.6981 2092746.9536,270157.6981 2092920.1587,270357.6981 2092920.1587,270457.6981 2092746.9536,270357.6981 2092573.7486)))","3","702",225500.00000000000,467666.66666699998,564300.00000000000,681166.66666700004,467666.66666699998
"MULTIPOLYGON (((270057.6981 2092400.5435,269857.6981 2092400.5435,269757.6981 2092573.7486,269857.6981 2092746.9536,270057.6981 2092746.9536,270157.6981 2092573.7486,270057.6981 2092400.5435)))","2","703",169650.00000000000,333600.00000000000,417000.00000000000,500350.00000000000,333600.00000000000
"MULTIPOLYGON (((270057.6981 2092054.1333,269857.6981 2092054.1333,269757.6981 2092227.3384,269857.6981 2092400.5435,270057.6981 2092400.5435,270157.6981 2092227.3384,270057.6981 2092054.1333)))","3","704",168733.33333299999,313433.33333300002,391800.00000000000,470166.66666699998,313433.33333300002
"MULTIPOLYGON (((269157.6981 2092573.7486,268957.6981 2092573.7486,268857.6981 2092746.9536,268957.6981 2092920.1587,269157.6981 2092920.1587,269257.6981 2092746.9536,269157.6981 2092573.7486)))","1","705",138100.00000000000,220900.00000000000,276200.00000000000,331500.00000000000,220900.00000000000
"MULTIPOLYGON (((269757.6981 2092227.3384,269557.6981 2092227.3384,269457.6981 2092400.5435,269557.6981 2092573.7486,269757.6981 2092573.7486,269857.6981 2092400.5435,269757.6981 2092227.3384)))","1","706",138100.00000000000,220900.00000000000,276200.00000000000,331500.00000000000,220900.00000000000
"MULTIPOLYGON (((269157.6981 2092227.3384,268957.6981 2092227.3384,268857.6981 2092400.5435,268957.6981 2092573.7486,269157.6981 2092573.7486,269257.6981 2092400.5435,269157.6981 2092227.3384)))","1","707",138100.00000000000,220900.00000000000,276200.00000000000,331500.00000000000,220900.00000000000
"MULTIPOLYGON (((269457.6981 2092054.1333,269257.6981 2092054.1333,269157.6981 2092227.3384,269257.6981 2092400.5435,269457.6981 2092400.5435,269557.6981 2092227.3384,269457.6981 2092054.1333)))","2","708",111950.00000000000,189850.00000000000,237300.00000000000,284800.00000000000,189850.00000000000
"MULTIPOLYGON (((268857.6981 2092054.1333,268657.6981 2092054.1333,268557.6981 2092227.3384,268657.6981 2092400.5435,268857.6981 2092400.5435,268957.6981 2092227.3384,268857.6981 2092054.1333)))","2","709",102950.00000000000,185500.00000000000,232000.00000000000,278400.00000000000,185500.00000000000
"MULTIPOLYGON (((270357.6981 2092920.1587,270157.6981 2092920.1587,270057.6981 2093093.3638,270157.6981 2093266.5689,270357.6981 2093266.5689,270457.6981 2093093.3638,270357.6981 2092920.1587)))","2","710",207600.00000000000,460250.00000000000,544900.00000000000,659950.00000000000,460250.00000000000
"MULTIPOLYGON (((270057.6981 2092746.9536,269857.6981 2092746.9536,269757.6981 2092920.1587,269857.6981 2093093.3638,270057.6981 2093093.3638,270157.6981 2092920.1587,270057.6981 2092746.9536)))","3","711",184433.33333299999,380466.66666699998,455333.33333300002,550466.66666700004,380466.66666699998
"MULTIPOLYGON (((270957.6981 2093266.5689,270757.6981 2093266.5689,270657.6981 2093439.774,270757.6981 2093612.9791,270957.6981 2093612.9791,271057.6981 2093439.774,270957.6981 2093266.5689)))","3","712",174133.33333299999,334800.00000000000,418466.66666699998,502100.00000000000,334800.00000000000
"MULTIPOLYGON (((271257.6981 2093093.3638,271057.6981 2093093.3638,270957.6981 2093266.5689,271057.6981 2093439.774,271257.6981 2093439.774,271357.6981 2093266.5689,271257.6981 2093093.3638)))","4","713",180050.00000000000,351725.00000000000,427325.00000000000,513000.00000000000,351825.00000000000
"MULTIPOLYGON (((271257.6981 2092746.9536,271057.6981 2092746.9536,270957.6981 2092920.1587,271057.6981 2093093.3638,271257.6981 2093093.3638,271357.6981 2092920.1587,271257.6981 2092746.9536)))","3","714",152966.66666700001,308133.33333300002,368733.33333300002,442800.00000000000,308266.66666699998
"MULTIPOLYGON (((270657.6981 2092746.9536,270457.6981 2092746.9536,270357.6981 2092920.1587,270457.6981 2093093.3638,270657.6981 2093093.3638,270757.6981 2092920.1587,270657.6981 2092746.9536)))","4","715",195825.00000000000,409975.00000000000,497250.00000000000,599725.00000000000,409975.00000000000
"MULTIPOLYGON (((271557.6981 2093266.5689,271357.6981 2093266.5689,271257.6981 2093439.774,271357.6981 2093612.9791,271557.6981 2093612.9791,271657.6981 2093439.774,271557.6981 2093266.5689)))","3","716",152966.66666700001,308133.33333300002,368733.33333300002,442800.00000000000,308266.66666699998
"MULTIPOLYGON (((271857.6981 2093093.3638,271657.6981 2093093.3638,271557.6981 2093266.5689,271657.6981 2093439.774,271857.6981 2093439.774,271957.6981 2093266.5689,271857.6981 2093093.3638)))","1","717",98900.00000000000,219300.00000000000,224900.00000000000,270800.00000000000,219700.00000000000
"MULTIPOLYGON (((272157.6981 2093959.3892,271957.6981 2093959.3892,271857.6981 2094132.5943,271957.6981 2094305.7994,272157.6981 2094305.7994,272257.6981 2094132.5943,272157.6981 2093959.3892)))","2","718",80850.00000000000,162150.00000000000,195600.00000000000,237250.00000000000,162150.00000000000
"MULTIPOLYGON (((272157.6981 2093612.9791,271957.6981 2093612.9791,271857.6981 2093786.1842,271957.6981 2093959.3892,272157.6981 2093959.3892,272257.6981 2093786.1842,272157.6981 2093612.9791)))","2","719",100950.00000000000,199300.00000000000,249250.00000000000,299000.00000000000,199300.00000000000
"MULTIPOLYGON (((272457.6981 2093439.774,272257.6981 2093439.774,272157.6981 2093612.9791,272257.6981 2093786.1842,272457.6981 2093786.1842,272557.6981 2093612.9791,272457.6981 2093439.774)))","1","720",68400.00000000000,151800.00000000000,189800.00000000000,227700.00000000000,151800.00000000000
"MULTIPOLYGON (((271557.6981 2093959.3892,271357.6981 2093959.3892,271257.6981 2094132.5943,271357.6981 2094305.7994,271557.6981 2094305.7994,271657.6981 2094132.5943,271557.6981 2093959.3892)))","6","721",123116.66666700000,188400.00000000000,242150.00000000000,306066.66666699998,188400.00000000000
"MULTIPOLYGON (((271857.6981 2093786.1842,271657.6981 2093786.1842,271557.6981 2093959.3892,271657.6981 2094132.5943,271857.6981 2094132.5943,271957.6981 2093959.3892,271857.6981 2093786.1842)))","10","722",116140.00000000000,231080.00000000000,291700.00000000000,353320.00000000000,231120.00000000000
"MULTIPOLYGON (((271857.6981 2093439.774,271657.6981 2093439.774,271557.6981 2093612.9791,271657.6981 2093786.1842,271857.6981 2093786.1842,271957.6981 2093612.9791,271857.6981 2093439.774)))","5","723",132160.00000000000,264600.00000000000,320940.00000000000,385280.00000000000,264680.00000000000
"MULTIPOLYGON (((270957.6981 2093959.3892,270757.6981 2093959.3892,270657.6981 2094132.5943,270757.6981 2094305.7994,270957.6981 2094305.7994,271057.6981 2094132.5943,270957.6981 2093959.3892)))","3","724",125800.00000000000,265666.66666699998,313900.00000000000,480166.66666699998,265666.66666699998
"MULTIPOLYGON (((271257.6981 2093786.1842,271057.6981 2093786.1842,270957.6981 2093959.3892,271057.6981 2094132.5943,271257.6981 2094132.5943,271357.6981 2093959.3892,271257.6981 2093786.1842)))","7","725",135357.14285700000,218642.85714300000,266714.28571400000,374771.42857100000,218642.85714300000
"MULTIPOLYGON (((270657.6981 2093786.1842,270457.6981 2093786.1842,270357.6981 2093959.3892,270457.6981 2094132.5943,270657.6981 2094132.5943,270757.6981 2093959.3892,270657.6981 2093786.1842)))","1","726",120500.00000000000,267100.00000000000,341200.00000000000,541300.00000000000,267100.00000000000
"MULTIPOLYGON (((271257.6981 2093439.774,271057.6981 2093439.774,270957.6981 2093612.9791,271057.6981 2093786.1842,271257.6981 2093786.1842,271357.6981 2093612.9791,271257.6981 2093439.774)))","5","727",146520.00000000000,294060.00000000000,370700.00000000000,485700.00000000000,294060.00000000000
"MULTIPOLYGON (((270357.6981 2093959.3892,270157.6981 2093959.3892,270057.6981 2094132.5943,270157.6981 2094305.7994,270357.6981 2094305.7994,270457.6981 2094132.5943,270357.6981 2093959.3892)))","1","728",120500.00000000000,267100.00000000000,341200.00000000000,541300.00000000000,267100.00000000000
"MULTIPOLYGON (((270957.6981 2094652.2096,270757.6981 2094652.2096,270657.6981 2094825.4146,270757.6981 2094998.6197,270957.6981 2094998.6197,271057.6981 2094825.4146,270957.6981 2094652.2096)))","4","729",172625.00000000000,346675.00000000000,420225.00000000000,521225.00000000000,346675.00000000000
"MULTIPOLYGON (((271257.6981 2094479.0044,271057.6981 2094479.0044,270957.6981 2094652.2096,271057.6981 2094825.4146,271257.6981 2094825.4146,271357.6981 2094652.2096,271257.6981 2094479.0044)))","5","730",156360.00000000000,249180.00000000000,296000.00000000000,303980.00000000000,249180.00000000000
"MULTIPOLYGON (((271257.6981 2094132.5943,271057.6981 2094132.5943,270957.6981 2094305.7994,271057.6981 2094479.0044,271257.6981 2094479.0044,271357.6981 2094305.7994,271257.6981 2094132.5943)))","4","731",142075.00000000000,199250.00000000000,235425.00000000000,360125.00000000000,199250.00000000000
"MULTIPOLYGON (((270657.6981 2094132.5943,270457.6981 2094132.5943,270357.6981 2094305.7994,270457.6981 2094479.0044,270657.6981 2094479.0044,270757.6981 2094305.7994,270657.6981 2094132.5943)))","2","732",135100.00000000000,299500.00000000000,347050.00000000000,519650.00000000000,299500.00000000000
"MULTIPOLYGON (((271557.6981 2094652.2096,271357.6981 2094652.2096,271257.6981 2094825.4146,271357.6981 2094998.6197,271557.6981 2094998.6197,271657.6981 2094825.4146,271557.6981 2094652.2096)))","6","733",120950.00000000000,152133.33333299999,241866.66666700001,277116.66666699998,180633.33333299999
"MULTIPOLYGON (((271857.6981 2094479.0044,271657.6981 2094479.0044,271557.6981 2094652.2096,271657.6981 2094825.4146,271857.6981 2094825.4146,271957.6981 2094652.2096,271857.6981 2094479.0044)))","4","734",106450.00000000000,121600.00000000000,185675.00000000000,214725.00000000000,121600.00000000000
"MULTIPOLYGON (((271857.6981 2094132.5943,271657.6981 2094132.5943,271557.6981 2094305.7994,271657.6981 2094479.0044,271857.6981 2094479.0044,271957.6981 2094305.7994,271857.6981 2094132.5943)))","3","735",80533.33333330000,167266.66666700001,240233.33333299999,270166.66666699998,167266.66666700001
"MULTIPOLYGON (((272157.6981 2094652.2096,271957.6981 2094652.2096,271857.6981 2094825.4146,271957.6981 2094998.6197,272157.6981 2094998.6197,272257.6981 2094825.4146,272157.6981 2094652.2096)))","5","736",79320.00000000000,162140.00000000000,226780.00000000000,266680.00000000000,162140.00000000000
"MULTIPOLYGON (((272157.6981 2094305.7994,271957.6981 2094305.7994,271857.6981 2094479.0044,271957.6981 2094652.2096,272157.6981 2094652.2096,272257.6981 2094479.0044,272157.6981 2094305.7994)))","4","737",83750.00000000000,168525.00000000000,233525.00000000000,264850.00000000000,168525.00000000000
"MULTIPOLYGON (((272757.6981 2094652.2096,272557.6981 2094652.2096,272457.6981 2094825.4146,272557.6981 2094998.6197,272757.6981 2094998.6197,272857.6981 2094825.4146,272757.6981 2094652.2096)))","2","738",61550.00000000000,136550.00000000000,174400.00000000000,225850.00000000000,136550.00000000000
"MULTIPOLYGON (((273057.6981 2095518.2349,272857.6981 2095518.2349,272757.6981 2095691.44,272857.6981 2095864.6451,273057.6981 2095864.6451,273157.6981 2095691.44,273057.6981 2095518.2349)))","1","739",53000.00000000000,117200.00000000000,175800.00000000000,196900.00000000000,117200.00000000000
"MULTIPOLYGON (((272757.6981 2095345.0299,272557.6981 2095345.0299,272457.6981 2095518.2349,272557.6981 2095691.44,272757.6981 2095691.44,272857.6981 2095518.2349,272757.6981 2095345.0299)))","1","740",53000.00000000000,117200.00000000000,175800.00000000000,196900.00000000000,117200.00000000000
"MULTIPOLYGON (((272757.6981 2094998.6197,272557.6981 2094998.6197,272457.6981 2095171.8248,272557.6981 2095345.0299,272757.6981 2095345.0299,272857.6981 2095171.8248,272757.6981 2094998.6197)))","2","741",53850.00000000000,119250.00000000000,167400.00000000000,210450.00000000000,119250.00000000000
"MULTIPOLYGON (((273057.6981 2094825.4146,272857.6981 2094825.4146,272757.6981 2094998.6197,272857.6981 2095171.8248,273057.6981 2095171.8248,273157.6981 2094998.6197,273057.6981 2094825.4146)))","2","742",53850.00000000000,119250.00000000000,167400.00000000000,210450.00000000000,119250.00000000000
"MULTIPOLYGON (((272457.6981 2095518.2349,272257.6981 2095518.2349,272157.6981 2095691.44,272257.6981 2095864.6451,272457.6981 2095864.6451,272557.6981 2095691.44,272457.6981 2095518.2349)))","3","743",77200.00000000000,155633.33333299999,217333.33333299999,255766.66666700001,163300.00000000000
"MULTIPOLYGON (((272157.6981 2095345.0299,271957.6981 2095345.0299,271857.6981 2095518.2349,271957.6981 2095691.44,272157.6981 2095691.44,272257.6981 2095518.2349,272157.6981 2095345.0299)))","5","744",84060.00000000000,138280.00000000000,219420.00000000000,256260.00000000000,177080.00000000000
"MULTIPOLYGON (((272157.6981 2094998.6197,271957.6981 2094998.6197,271857.6981 2095171.8248,271957.6981 2095345.0299,272157.6981 2095345.0299,272257.6981 2095171.8248,272157.6981 2094998.6197)))","3","745",85933.33333330000,109400.00000000000,209166.66666700001,351066.66666699998,166400.00000000000
"MULTIPOLYGON (((272457.6981 2094825.4146,272257.6981 2094825.4146,272157.6981 2094998.6197,272257.6981 2095171.8248,272457.6981 2095171.8248,272557.6981 2094998.6197,272457.6981 2094825.4146)))","4","746",69500.00000000000,145550.00000000000,187500.00000000000,243125.00000000000,145550.00000000000
"MULTIPOLYGON (((271857.6981 2095518.2349,271657.6981 2095518.2349,271557.6981 2095691.44,271657.6981 2095864.6451,271857.6981 2095864.6451,271957.6981 2095691.44,271857.6981 2095518.2349)))","2","747",101500.00000000000,209150.00000000000,242600.00000000000,126500.00000000000,209150.00000000000
"MULTIPOLYGON (((271557.6981 2095345.0299,271357.6981 2095345.0299,271257.6981 2095518.2349,271357.6981 2095691.44,271557.6981 2095691.44,271657.6981 2095518.2349,271557.6981 2095345.0299)))","1","748",117400.00000000000,260200.00000000000,300300.00000000000,36500.00000000000,260200.00000000000
"MULTIPOLYGON (((271857.6981 2095171.8248,271657.6981 2095171.8248,271557.6981 2095345.0299,271657.6981 2095518.2349,271857.6981 2095518.2349,271957.6981 2095345.0299,271857.6981 2095171.8248)))","2","749",110150.00000000000,139650.00000000000,263300.00000000000,284450.00000000000,225150.00000000000
"MULTIPOLYGON (((271857.6981 2094825.4146,271657.6981 2094825.4146,271557.6981 2094998.6197,271657.6981 2095171.8248,271857.6981 2095171.8248,271957.6981 2094998.6197,271857.6981 2094825.4146)))","3","750",93966.66666670000,138633.33333299999,242133.33333299999,280966.66666699998,195633.33333299999
"MULTIPOLYGON (((271257.6981 2095518.2349,271057.6981 2095518.2349,270957.6981 2095691.44,271057.6981 2095864.6451,271257.6981 2095864.6451,271357.6981 2095691.44,271257.6981 2095518.2349)))","5","751",127280.00000000000,254980.00000000000,332300.00000000000,325380.00000000000,254980.00000000000
"MULTIPOLYGON (((270957.6981 2095345.0299,270757.6981 2095345.0299,270657.6981 2095518.2349,270757.6981 2095691.44,270957.6981 2095691.44,271057.6981 2095518.2349,270957.6981 2095345.0299)))","2","752",183900.00000000000,367700.00000000000,466350.00000000000,551550.00000000000,367700.00000000000
"MULTIPOLYGON (((271257.6981 2095171.8248,271057.6981 2095171.8248,270957.6981 2095345.0299,271057.6981 2095518.2349,271257.6981 2095518.2349,271357.6981 2095345.0299,271257.6981 2095171.8248)))","2","753",134100.00000000000,297300.00000000000,365900.00000000000,269050.00000000000,297300.00000000000
"MULTIPOLYGON (((271257.6981 2094825.4146,271057.6981 2094825.4146,270957.6981 2094998.6197,271057.6981 2095171.8248,271257.6981 2095171.8248,271357.6981 2094998.6197,271257.6981 2094825.4146)))","3","754",147066.66666700001,304666.66666699998,375700.00000000000,340633.33333300002,304666.66666699998
"MULTIPOLYGON (((267657.6981 2095518.2349,267457.6981 2095518.2349,267357.6981 2095691.44,267457.6981 2095864.6451,267657.6981 2095864.6451,267757.6981 2095691.44,267657.6981 2095518.2349)))","1","755",313300.00000000000,578600.00000000000,723400.00000000000,867800.00000000000,578600.00000000000
"MULTIPOLYGON (((267657.6981 2096211.0553,267457.6981 2096211.0553,267357.6981 2096384.2604,267457.6981 2096557.4654,267657.6981 2096557.4654,267757.6981 2096384.2604,267657.6981 2096211.0553)))","3","756",208733.33333299999,462733.33333300002,578466.66666700004,694166.66666700004,462733.33333300002
