WKT,Join_Count,TARGET_FID,OPEN_LAND,RESIDENTIA,COMMERCIAL,COMMERC_01,INDUSTRIAL
"MULTIPOLYGON (((277557.6981 2113011.9481,277357.6981 2113011.9481,277257.6981 2113185.1532,277357.6981 2113358.3583,277557.6981 2113358.3583,277657.6981 2113185.1532,277557.6981 2113011.9481)))",2,1914,62350,110700,121800,143600,110700
"MULTIPOLYGON (((277257.6981 2112838.743,277057.6981 2112838.743,276957.6981 2113011.9481,277057.6981 2113185.1532,277257.6981 2113185.1532,277357.6981 2113011.9481,277257.6981 2112838.743)))",3,1915,61133.33333,114033.3333,127266.6667,160833.3333,114033.3333
"MULTIPOLYGON (((278157.6981 2113358.3583,277957.6981 2113358.3583,277857.6981 2113531.5634,277957.6981 2113704.7684,278157.6981 2113704.7684,278257.6981 2113531.5634,278157.6981 2113358.3583)))",3,1916,40833.33333,94833.33333,135766.6667,166400,96466.66667
"MULTIPOLYGON (((277857.6981 2113185.1532,277657.6981 2113185.1532,277557.6981 2113358.3583,277657.6981 2113531.5634,277857.6981 2113531.5634,277957.6981 2113358.3583,277857.6981 2113185.1532)))",2,1917,62350,110700,121800,143600,110700
"MULTIPOLYGON (((277857.6981 2112838.743,277657.6981 2112838.743,277557.6981 2113011.9481,277657.6981 2113185.1532,277857.6981 2113185.1532,277957.6981 2113011.9481,277857.6981 2112838.743)))",1,1918,43000,95500,104900,121100,95500
"MULTIPOLYGON (((278757.6981 2113358.3583,278557.6981 2113358.3583,278457.6981 2113531.5634,278557.6981 2113704.7684,278757.6981 2113704.7684,278857.6981 2113531.5634,278757.6981 2113358.3583)))",4,1919,57650,116425,155775,189475,117650
"MULTIPOLYGON (((279057.6981 2113185.1532,278857.6981 2113185.1532,278757.6981 2113358.3583,278857.6981 2113531.5634,279057.6981 2113531.5634,279157.6981 2113358.3583,279057.6981 2113185.1532)))",2,1920,38900,92500,118100,141850,92500
"MULTIPOLYGON (((278457.6981 2113185.1532,278257.6981 2113185.1532,278157.6981 2113358.3583,278257.6981 2113531.5634,278457.6981 2113531.5634,278557.6981 2113358.3583,278457.6981 2113185.1532)))",1,1921,34900,90600,132400,165300,90600
"MULTIPOLYGON (((279057.6981 2112838.743,278857.6981 2112838.743,278757.6981 2113011.9481,278857.6981 2113185.1532,279057.6981 2113185.1532,279157.6981 2113011.9481,279057.6981 2112838.743)))",3,1922,36800,89600,109833.3333,133933.3333,89600
"MULTIPOLYGON (((278457.6981 2112838.743,278257.6981 2112838.743,278157.6981 2113011.9481,278257.6981 2113185.1532,278457.6981 2113185.1532,278557.6981 2113011.9481,278457.6981 2112838.743)))",4,1923,35675,88075,113775,137750,88075
"MULTIPOLYGON (((279357.6981 2113358.3583,279157.6981 2113358.3583,279057.6981 2113531.5634,279157.6981 2113704.7684,279357.6981 2113704.7684,279457.6981 2113531.5634,279357.6981 2113358.3583)))",3,1924,57566.66667,116500,139066.6667,163066.6667,116500
"MULTIPOLYGON (((279657.6981 2113185.1532,279457.6981 2113185.1532,279357.6981 2113358.3583,279457.6981 2113531.5634,279657.6981 2113531.5634,279757.6981 2113358.3583,279657.6981 2113185.1532)))",1,1925,42900,94400,103800,118400,94400
"MULTIPOLYGON (((279657.6981 2112838.743,279457.6981 2112838.743,279357.6981 2113011.9481,279457.6981 2113185.1532,279657.6981 2113185.1532,279757.6981 2113011.9481,279657.6981 2112838.743)))",2,1926,51700,107600,124100,145950,107600
"MULTIPOLYGON (((280557.6981 2113358.3583,280357.6981 2113358.3583,280257.6981 2113531.5634,280357.6981 2113704.7684,280557.6981 2113704.7684,280657.6981 2113531.5634,280557.6981 2113358.3583)))",2,1927,61900,119200,137750,174150,119200
"MULTIPOLYGON (((279957.6981 2113358.3583,279757.6981 2113358.3583,279657.6981 2113531.5634,279757.6981 2113704.7684,279957.6981 2113704.7684,280057.6981 2113531.5634,279957.6981 2113358.3583)))",2,1928,51700,107600,124100,145950,107600
"MULTIPOLYGON (((280557.6981 2113011.9481,280357.6981 2113011.9481,280257.6981 2113185.1532,280357.6981 2113358.3583,280557.6981 2113358.3583,280657.6981 2113185.1532,280557.6981 2113011.9481)))",2,1929,75800,132550,153800,193100,132550
"MULTIPOLYGON (((279957.6981 2113011.9481,279757.6981 2113011.9481,279657.6981 2113185.1532,279757.6981 2113358.3583,279957.6981 2113358.3583,280057.6981 2113185.1532,279957.6981 2113011.9481)))",3,1930,63900,120900,141566.6667,167766.6667,120900
"MULTIPOLYGON (((280257.6981 2112838.743,280057.6981 2112838.743,279957.6981 2113011.9481,280057.6981 2113185.1532,280257.6981 2113185.1532,280357.6981 2113011.9481,280257.6981 2112838.743)))",1,1931,88300,147500,176500,211400,147500
"MULTIPOLYGON (((281157.6981 2113358.3583,280957.6981 2113358.3583,280857.6981 2113531.5634,280957.6981 2113704.7684,281157.6981 2113704.7684,281257.6981 2113531.5634,281157.6981 2113358.3583)))",3,1932,51366.66667,109100,121333.3333,157400,109600
"MULTIPOLYGON (((281157.6981 2113011.9481,280957.6981 2113011.9481,280857.6981 2113185.1532,280957.6981 2113358.3583,281157.6981 2113358.3583,281257.6981 2113185.1532,281157.6981 2113011.9481)))",9,1933,67422.22222,129988.8889,147311.1111,185744.4444,130422.2222
"MULTIPOLYGON (((280857.6981 2112838.743,280657.6981 2112838.743,280557.6981 2113011.9481,280657.6981 2113185.1532,280857.6981 2113185.1532,280957.6981 2113011.9481,280857.6981 2112838.743)))",5,1934,78060,135040,157520,197980,135040
"MULTIPOLYGON (((281757.6981 2113358.3583,281557.6981 2113358.3583,281457.6981 2113531.5634,281557.6981 2113704.7684,281757.6981 2113704.7684,281857.6981 2113531.5634,281757.6981 2113358.3583)))",4,1935,69075,138775,154475,187500,139150
"MULTIPOLYGON (((281457.6981 2113185.1532,281257.6981 2113185.1532,281157.6981 2113358.3583,281257.6981 2113531.5634,281457.6981 2113531.5634,281557.6981 2113358.3583,281457.6981 2113185.1532)))",3,1936,67833.33333,136766.6667,152466.6667,186500,137266.6667
"MULTIPOLYGON (((281457.6981 2112838.743,281257.6981 2112838.743,281157.6981 2113011.9481,281257.6981 2113185.1532,281457.6981 2113185.1532,281557.6981 2113011.9481,281457.6981 2112838.743)))",4,1937,71700,144325,160575,196575,144925
"MULTIPOLYGON (((282357.6981 2113358.3583,282157.6981 2113358.3583,282057.6981 2113531.5634,282157.6981 2113704.7684,282357.6981 2113704.7684,282457.6981 2113531.5634,282357.6981 2113358.3583)))",2,1938,51950,112250,124250,156850,112600
"MULTIPOLYGON (((282657.6981 2113185.1532,282457.6981 2113185.1532,282357.6981 2113358.3583,282457.6981 2113531.5634,282657.6981 2113531.5634,282757.6981 2113358.3583,282657.6981 2113185.1532)))",1,1939,31100,79700,88000,123200,80400
"MULTIPOLYGON (((282057.6981 2113185.1532,281857.6981 2113185.1532,281757.6981 2113358.3583,281857.6981 2113531.5634,282057.6981 2113531.5634,282157.6981 2113358.3583,282057.6981 2113185.1532)))",2,1940,51950,112250,124250,156850,112600
"MULTIPOLYGON (((282057.6981 2112838.743,281857.6981 2112838.743,281757.6981 2113011.9481,281857.6981 2113185.1532,282057.6981 2113185.1532,282157.6981 2113011.9481,282057.6981 2112838.743)))",2,1941,51950,112250,124250,156850,112600
"MULTIPOLYGON (((282357.6981 2114051.1786,282157.6981 2114051.1786,282057.6981 2114224.3836,282157.6981 2114397.5888,282357.6981 2114397.5888,282457.6981 2114224.3836,282357.6981 2114051.1786)))",3,1942,52466.66667,114400,126300,149533.3333,114400
"MULTIPOLYGON (((282657.6981 2113877.9735,282457.6981 2113877.9735,282357.6981 2114051.1786,282457.6981 2114224.3836,282657.6981 2114224.3836,282757.6981 2114051.1786,282657.6981 2113877.9735)))",3,1943,44833.33333,100900,111500,137166.6667,101133.3333
"MULTIPOLYGON (((282057.6981 2113877.9735,281857.6981 2113877.9735,281757.6981 2114051.1786,281857.6981 2114224.3836,282057.6981 2114224.3836,282157.6981 2114051.1786,282057.6981 2113877.9735)))",3,1944,72400,142800,159133.3333,187900,142800
"MULTIPOLYGON (((282657.6981 2113531.5634,282457.6981 2113531.5634,282357.6981 2113704.7684,282457.6981 2113877.9735,282657.6981 2113877.9735,282757.6981 2113704.7684,282657.6981 2113531.5634)))",1,1945,31100,79700,88000,123200,80400
"MULTIPOLYGON (((282057.6981 2113531.5634,281857.6981 2113531.5634,281757.6981 2113704.7684,281857.6981 2113877.9735,282057.6981 2113877.9735,282157.6981 2113704.7684,282057.6981 2113531.5634)))",3,1946,72400,142800,159133.3333,187900,142800
"MULTIPOLYGON (((281757.6981 2114051.1786,281557.6981 2114051.1786,281457.6981 2114224.3836,281557.6981 2114397.5888,281757.6981 2114397.5888,281857.6981 2114224.3836,281757.6981 2114051.1786)))",6,1947,56783.33333,115300,128200,164883.3333,115683.3333
"MULTIPOLYGON (((281457.6981 2113877.9735,281257.6981 2113877.9735,281157.6981 2114051.1786,281257.6981 2114224.3836,281457.6981 2114224.3836,281557.6981 2114051.1786,281457.6981 2113877.9735)))",2,1948,45400,104850,116450,148700,105600
"MULTIPOLYGON (((281457.6981 2113531.5634,281257.6981 2113531.5634,281157.6981 2113704.7684,281257.6981 2113877.9735,281457.6981 2113877.9735,281557.6981 2113704.7684,281457.6981 2113531.5634)))",4,1949,58800,123325,137450,167650,123700
"MULTIPOLYGON (((281157.6981 2114051.1786,280957.6981 2114051.1786,280857.6981 2114224.3836,280957.6981 2114397.5888,281157.6981 2114397.5888,281257.6981 2114224.3836,281157.6981 2114051.1786)))",3,1950,36766.66667,66866.66667,74500,95300,66866.66667
"MULTIPOLYGON (((281157.6981 2113704.7684,280957.6981 2113704.7684,280857.6981 2113877.9735,280957.6981 2114051.1786,281157.6981 2114051.1786,281257.6981 2113877.9735,281157.6981 2113704.7684)))",2,1951,47500,100300,111750,142950,100300
"MULTIPOLYGON (((280857.6981 2113531.5634,280657.6981 2113531.5634,280557.6981 2113704.7684,280657.6981 2113877.9735,280857.6981 2113877.9735,280957.6981 2113704.7684,280857.6981 2113531.5634)))",1,1952,63300,117600,131100,174800,117600
"MULTIPOLYGON (((280557.6981 2114051.1786,280357.6981 2114051.1786,280257.6981 2114224.3836,280357.6981 2114397.5888,280557.6981 2114397.5888,280657.6981 2114224.3836,280557.6981 2114051.1786)))",2,1953,51800,104350,122700,135050,104650
"MULTIPOLYGON (((279957.6981 2114051.1786,279757.6981 2114051.1786,279657.6981 2114224.3836,279757.6981 2114397.5888,279957.6981 2114397.5888,280057.6981 2114224.3836,279957.6981 2114051.1786)))",3,1954,75366.66667,155866.6667,176733.3333,198000,156066.6667
"MULTIPOLYGON (((280557.6981 2113704.7684,280357.6981 2113704.7684,280257.6981 2113877.9735,280357.6981 2114051.1786,280557.6981 2114051.1786,280657.6981 2113877.9735,280557.6981 2113704.7684)))",2,1955,39300,58800,65550,87400,58800
"MULTIPOLYGON (((279957.6981 2113704.7684,279757.6981 2113704.7684,279657.6981 2113877.9735,279757.6981 2114051.1786,279957.6981 2114051.1786,280057.6981 2113877.9735,279957.6981 2113704.7684)))",3,1956,66100,126566.6667,143066.6667,165800,126566.6667
"MULTIPOLYGON (((280257.6981 2113531.5634,280057.6981 2113531.5634,279957.6981 2113704.7684,280057.6981 2113877.9735,280257.6981 2113877.9735,280357.6981 2113704.7684,280257.6981 2113531.5634)))",3,1957,46366.66667,79466.66667,91833.33333,116100,79466.66667
"MULTIPOLYGON (((279357.6981 2114051.1786,279157.6981 2114051.1786,279057.6981 2114224.3836,279157.6981 2114397.5888,279357.6981 2114397.5888,279457.6981 2114224.3836,279357.6981 2114051.1786)))",1,1958,94900,164500,181000,205500,164500
"MULTIPOLYGON (((279657.6981 2113877.9735,279457.6981 2113877.9735,279357.6981 2114051.1786,279457.6981 2114224.3836,279657.6981 2114224.3836,279757.6981 2114051.1786,279657.6981 2113877.9735)))",2,1959,68900,129450,142400,161950,129450
"MULTIPOLYGON (((279657.6981 2113531.5634,279457.6981 2113531.5634,279357.6981 2113704.7684,279457.6981 2113877.9735,279657.6981 2113877.9735,279757.6981 2113704.7684,279657.6981 2113531.5634)))",2,1960,68900,129450,142400,161950,129450
"MULTIPOLYGON (((278757.6981 2114051.1786,278557.6981 2114051.1786,278457.6981 2114224.3836,278557.6981 2114397.5888,278757.6981 2114397.5888,278857.6981 2114224.3836,278757.6981 2114051.1786)))",3,1961,65233.33333,125033.3333,163566.6667,197533.3333,126666.6667
"MULTIPOLYGON (((279057.6981 2113877.9735,278857.6981 2113877.9735,278757.6981 2114051.1786,278857.6981 2114224.3836,279057.6981 2114224.3836,279157.6981 2114051.1786,279057.6981 2113877.9735)))",1,1962,94900,164500,181000,205500,164500
"MULTIPOLYGON (((278457.6981 2113877.9735,278257.6981 2113877.9735,278157.6981 2114051.1786,278257.6981 2114224.3836,278457.6981 2114224.3836,278557.6981 2114051.1786,278457.6981 2113877.9735)))",2,1963,50400,105300,154850,193550,107750
"MULTIPOLYGON (((279057.6981 2113531.5634,278857.6981 2113531.5634,278757.6981 2113704.7684,278857.6981 2113877.9735,279057.6981 2113877.9735,279157.6981 2113704.7684,279057.6981 2113531.5634)))",2,1964,64900,127550,156700,185400,127550
"MULTIPOLYGON (((278457.6981 2113531.5634,278257.6981 2113531.5634,278157.6981 2113704.7684,278257.6981 2113877.9735,278457.6981 2113877.9735,278557.6981 2113704.7684,278457.6981 2113531.5634)))",2,1965,39750,94500,151200,189050,96950
"MULTIPOLYGON (((278157.6981 2114051.1786,277957.6981 2114051.1786,277857.6981 2114224.3836,277957.6981 2114397.5888,278157.6981 2114397.5888,278257.6981 2114224.3836,278157.6981 2114051.1786)))",2,1966,51650,109550,154100,204050,112000
"MULTIPOLYGON (((277857.6981 2113877.9735,277657.6981 2113877.9735,277557.6981 2114051.1786,277657.6981 2114224.3836,277857.6981 2114224.3836,277957.6981 2114051.1786,277857.6981 2113877.9735)))",3,1967,46066.66667,103233.3333,146866.6667,191133.3333,104866.6667
"MULTIPOLYGON (((277857.6981 2113531.5634,277657.6981 2113531.5634,277557.6981 2113704.7684,277657.6981 2113877.9735,277857.6981 2113877.9735,277957.6981 2113704.7684,277857.6981 2113531.5634)))",5,1968,60600,114580,138480,197200,114580
"MULTIPOLYGON (((277557.6981 2114051.1786,277357.6981 2114051.1786,277257.6981 2114224.3836,277357.6981 2114397.5888,277557.6981 2114397.5888,277657.6981 2114224.3836,277557.6981 2114051.1786)))",2,1969,71700,130450,158200,266750,130450
"MULTIPOLYGON (((277557.6981 2113704.7684,277357.6981 2113704.7684,277257.6981 2113877.9735,277357.6981 2114051.1786,277557.6981 2114051.1786,277657.6981 2113877.9735,277557.6981 2113704.7684)))",2,1970,71700,130450,158200,266750,130450
"MULTIPOLYGON (((277257.6981 2113531.5634,277057.6981 2113531.5634,276957.6981 2113704.7684,277057.6981 2113877.9735,277257.6981 2113877.9735,277357.6981 2113704.7684,277257.6981 2113531.5634)))",1,1971,58700,120700,138200,195300,120700
"MULTIPOLYGON (((276957.6981 2114051.1786,276757.6981 2114051.1786,276657.6981 2114224.3836,276757.6981 2114397.5888,276957.6981 2114397.5888,277057.6981 2114224.3836,276957.6981 2114051.1786)))",2,1972,71700,130450,158200,266750,130450
"MULTIPOLYGON (((276357.6981 2114051.1786,276157.6981 2114051.1786,276057.6981 2114224.3836,276157.6981 2114397.5888,276357.6981 2114397.5888,276457.6981 2114224.3836,276357.6981 2114051.1786)))",4,1973,60525,118225,142525,215300,123725
"MULTIPOLYGON (((276957.6981 2113704.7684,276757.6981 2113704.7684,276657.6981 2113877.9735,276757.6981 2114051.1786,276957.6981 2114051.1786,277057.6981 2113877.9735,276957.6981 2113704.7684)))",1,1974,58700,120700,138200,195300,120700
"MULTIPOLYGON (((276357.6981 2113704.7684,276157.6981 2113704.7684,276057.6981 2113877.9735,276157.6981 2114051.1786,276357.6981 2114051.1786,276457.6981 2113877.9735,276357.6981 2113704.7684)))",3,1975,52600,109766.6667,129366.6667,172800,117133.3333
"MULTIPOLYGON (((276657.6981 2113531.5634,276457.6981 2113531.5634,276357.6981 2113704.7684,276457.6981 2113877.9735,276657.6981 2113877.9735,276757.6981 2113704.7684,276657.6981 2113531.5634)))",3,1976,52600,109766.6667,129366.6667,172800,117133.3333
"MULTIPOLYGON (((275757.6981 2114051.1786,275557.6981 2114051.1786,275457.6981 2114224.3836,275557.6981 2114397.5888,275757.6981 2114397.5888,275857.6981 2114224.3836,275757.6981 2114051.1786)))",2,1977,66100,130600,156350,196500,130600
"MULTIPOLYGON (((276057.6981 2113877.9735,275857.6981 2113877.9735,275757.6981 2114051.1786,275857.6981 2114224.3836,276057.6981 2114224.3836,276157.6981 2114051.1786,276057.6981 2113877.9735)))",5,1978,57920,118780,140920,183200,123180
"MULTIPOLYGON (((276057.6981 2113531.5634,275857.6981 2113531.5634,275757.6981 2113704.7684,275857.6981 2113877.9735,276057.6981 2113877.9735,276157.6981 2113704.7684,276057.6981 2113531.5634)))",2,1979,49550,104300,124950,161550,115350
"MULTIPOLYGON (((275157.6981 2114051.1786,274957.6981 2114051.1786,274857.6981 2114224.3836,274957.6981 2114397.5888,275157.6981 2114397.5888,275257.6981 2114224.3836,275157.6981 2114051.1786)))",3,1980,103366.6667,180833.3333,211800,255433.3333,180833.3333
"MULTIPOLYGON (((275457.6981 2113877.9735,275257.6981 2113877.9735,275157.6981 2114051.1786,275257.6981 2114224.3836,275457.6981 2114224.3836,275557.6981 2114051.1786,275457.6981 2113877.9735)))",3,1981,76100,140366.6667,168866.6667,211866.6667,140366.6667
"MULTIPOLYGON (((274857.6981 2113877.9735,274657.6981 2113877.9735,274557.6981 2114051.1786,274657.6981 2114224.3836,274857.6981 2114224.3836,274957.6981 2114051.1786,274857.6981 2113877.9735)))",4,1982,71500,135950,156750,220650,140175
"MULTIPOLYGON (((275457.6981 2113531.5634,275257.6981 2113531.5634,275157.6981 2113704.7684,275257.6981 2113877.9735,275457.6981 2113877.9735,275557.6981 2113704.7684,275457.6981 2113531.5634)))",1,1983,60400,122200,139000,173700,122200
"MULTIPOLYGON (((274857.6981 2113531.5634,274657.6981 2113531.5634,274557.6981 2113704.7684,274657.6981 2113877.9735,274857.6981 2113877.9735,274957.6981 2113704.7684,274857.6981 2113531.5634)))",3,1984,73866.66667,134033.3333,155633.3333,213633.3333,136700
"MULTIPOLYGON (((274557.6981 2114051.1786,274357.6981 2114051.1786,274257.6981 2114224.3836,274357.6981 2114397.5888,274557.6981 2114397.5888,274657.6981 2114224.3836,274557.6981 2114051.1786)))",3,1985,68900,131566.6667,152533.3333,204066.6667,140000
"MULTIPOLYGON (((274257.6981 2113877.9735,274057.6981 2113877.9735,273957.6981 2114051.1786,274057.6981 2114224.3836,274257.6981 2114224.3836,274357.6981 2114051.1786,274257.6981 2113877.9735)))",3,1986,85833.33333,142533.3333,171700,228733.3333,148866.6667
"MULTIPOLYGON (((274257.6981 2113531.5634,274057.6981 2113531.5634,273957.6981 2113704.7684,274057.6981 2113877.9735,274257.6981 2113877.9735,274357.6981 2113704.7684,274257.6981 2113531.5634)))",2,1987,73200,130750,166200,221900,138950
"MULTIPOLYGON (((273957.6981 2114051.1786,273757.6981 2114051.1786,273657.6981 2114224.3836,273757.6981 2114397.5888,273957.6981 2114397.5888,274057.6981 2114224.3836,273957.6981 2114051.1786)))",2,1988,105650,167250,205750,279150,168550
"MULTIPOLYGON (((273957.6981 2113704.7684,273757.6981 2113704.7684,273657.6981 2113877.9735,273757.6981 2114051.1786,273957.6981 2114051.1786,274057.6981 2113877.9735,273957.6981 2113704.7684)))",1,1989,100200,168400,228800,315900,168400
"MULTIPOLYGON (((273657.6981 2113531.5634,273457.6981 2113531.5634,273357.6981 2113704.7684,273457.6981 2113877.9735,273657.6981 2113877.9735,273757.6981 2113704.7684,273657.6981 2113531.5634)))",1,1990,100200,168400,228800,315900,168400
"MULTIPOLYGON (((273357.6981 2114051.1786,273157.6981 2114051.1786,273057.6981 2114224.3836,273157.6981 2114397.5888,273357.6981 2114397.5888,273457.6981 2114224.3836,273357.6981 2114051.1786)))",2,1991,107550,180900,234150,303000,180900
"MULTIPOLYGON (((272757.6981 2114051.1786,272557.6981 2114051.1786,272457.6981 2114224.3836,272557.6981 2114397.5888,272757.6981 2114397.5888,272857.6981 2114224.3836,272757.6981 2114051.1786)))",2,1992,150100,229500,273000,379100,229500
"MULTIPOLYGON (((273357.6981 2113704.7684,273157.6981 2113704.7684,273057.6981 2113877.9735,273157.6981 2114051.1786,273357.6981 2114051.1786,273457.6981 2113877.9735,273357.6981 2113704.7684)))",2,1993,107550,180900,234150,303000,180900
"MULTIPOLYGON (((272757.6981 2113704.7684,272557.6981 2113704.7684,272457.6981 2113877.9735,272557.6981 2114051.1786,272757.6981 2114051.1786,272857.6981 2113877.9735,272757.6981 2113704.7684)))",3,1994,138366.6667,217466.6667,261833.3333,349433.3333,217466.6667
"MULTIPOLYGON (((273057.6981 2113531.5634,272857.6981 2113531.5634,272757.6981 2113704.7684,272857.6981 2113877.9735,273057.6981 2113877.9735,273157.6981 2113704.7684,273057.6981 2113531.5634)))",2,1995,132450,200900,245050,343150,200900
"MULTIPOLYGON (((272157.6981 2114051.1786,271957.6981 2114051.1786,271857.6981 2114224.3836,271957.6981 2114397.5888,272157.6981 2114397.5888,272257.6981 2114224.3836,272157.6981 2114051.1786)))",2,1996,188100,313600,355100,416500,313600
"MULTIPOLYGON (((272157.6981 2113704.7684,271957.6981 2113704.7684,271857.6981 2113877.9735,271957.6981 2114051.1786,272157.6981 2114051.1786,272257.6981 2113877.9735,272157.6981 2113704.7684)))",2,1997,188100,313600,355100,416500,313600
"MULTIPOLYGON (((272457.6981 2113531.5634,272257.6981 2113531.5634,272157.6981 2113704.7684,272257.6981 2113877.9735,272457.6981 2113877.9735,272557.6981 2113704.7684,272457.6981 2113531.5634)))",2,1998,136450,227650,270400,334100,227650
"MULTIPOLYGON (((271557.6981 2114051.1786,271357.6981 2114051.1786,271257.6981 2114224.3836,271357.6981 2114397.5888,271557.6981 2114397.5888,271657.6981 2114224.3836,271557.6981 2114051.1786)))",1,1999,208100,346800,383900,439600,346800
"MULTIPOLYGON (((271857.6981 2113877.9735,271657.6981 2113877.9735,271557.6981 2114051.1786,271657.6981 2114224.3836,271857.6981 2114224.3836,271957.6981 2114051.1786,271857.6981 2113877.9735)))",2,2000,217050,361700,399350,455300,361700
"MULTIPOLYGON (((271857.6981 2113531.5634,271657.6981 2113531.5634,271557.6981 2113704.7684,271657.6981 2113877.9735,271857.6981 2113877.9735,271957.6981 2113704.7684,271857.6981 2113531.5634)))",3,2001,216266.6667,358233.3333,395066.6667,472633.3333,358233.3333
"MULTIPOLYGON (((271257.6981 2113877.9735,271057.6981 2113877.9735,270957.6981 2114051.1786,271057.6981 2114224.3836,271257.6981 2114224.3836,271357.6981 2114051.1786,271257.6981 2113877.9735)))",1,2002,208100,346800,383900,439600,346800
"MULTIPOLYGON (((271257.6981 2113531.5634,271057.6981 2113531.5634,270957.6981 2113704.7684,271057.6981 2113877.9735,271257.6981 2113877.9735,271357.6981 2113704.7684,271257.6981 2113531.5634)))",2,2003,211400,349050,385200,473450,349050
"MULTIPOLYGON (((270957.6981 2114743.9989,270757.6981 2114743.9989,270657.6981 2114917.204,270757.6981 2115090.4091,270957.6981 2115090.4091,271057.6981 2114917.204,270957.6981 2114743.9989)))",2,2004,172500,288750,319050,371100,288750
"MULTIPOLYGON (((271257.6981 2114570.7938,271057.6981 2114570.7938,270957.6981 2114743.9989,271057.6981 2114917.204,271257.6981 2114917.204,271357.6981 2114743.9989,271257.6981 2114570.7938)))",1,2005,208100,346800,383900,439600,346800
"MULTIPOLYGON (((271257.6981 2114224.3836,271057.6981 2114224.3836,270957.6981 2114397.5888,271057.6981 2114570.7938,271257.6981 2114570.7938,271357.6981 2114397.5888,271257.6981 2114224.3836)))",1,2006,208100,346800,383900,439600,346800
"MULTIPOLYGON (((271557.6981 2114743.9989,271357.6981 2114743.9989,271257.6981 2114917.204,271357.6981 2115090.4091,271557.6981 2115090.4091,271657.6981 2114917.204,271557.6981 2114743.9989)))",2,2007,172500,288750,319050,371100,288750
"MULTIPOLYGON (((271857.6981 2114570.7938,271657.6981 2114570.7938,271557.6981 2114743.9989,271657.6981 2114917.204,271857.6981 2114917.204,271957.6981 2114743.9989,271857.6981 2114570.7938)))",3,2008,194766.6667,324666.6667,364700,424200,324666.6667
"MULTIPOLYGON (((271857.6981 2114224.3836,271657.6981 2114224.3836,271557.6981 2114397.5888,271657.6981 2114570.7938,271857.6981 2114570.7938,271957.6981 2114397.5888,271857.6981 2114224.3836)))",3,2009,194766.6667,324666.6667,364700,424200,324666.6667
"MULTIPOLYGON (((272157.6981 2114743.9989,271957.6981 2114743.9989,271857.6981 2114917.204,271957.6981 2115090.4091,272157.6981 2115090.4091,272257.6981 2114917.204,272157.6981 2114743.9989)))",3,2010,139733.3333,232933.3333,277100,360566.6667,232933.3333
"MULTIPOLYGON (((272157.6981 2114397.5888,271957.6981 2114397.5888,271857.6981 2114570.7938,271957.6981 2114743.9989,272157.6981 2114743.9989,272257.6981 2114570.7938,272157.6981 2114397.5888)))",2,2011,188100,313600,355100,416500,313600
"MULTIPOLYGON (((272457.6981 2114224.3836,272257.6981 2114224.3836,272157.6981 2114397.5888,272257.6981 2114570.7938,272457.6981 2114570.7938,272557.6981 2114397.5888,272457.6981 2114224.3836)))",2,2012,155350,259150,312450,386700,259150
"MULTIPOLYGON (((273357.6981 2114743.9989,273157.6981 2114743.9989,273057.6981 2114917.204,273157.6981 2115090.4091,273357.6981 2115090.4091,273457.6981 2114917.204,273357.6981 2114743.9989)))",5,2013,116040,181760,225800,316440,181760
"MULTIPOLYGON (((272757.6981 2114743.9989,272557.6981 2114743.9989,272457.6981 2114917.204,272557.6981 2115090.4091,272757.6981 2115090.4091,272857.6981 2114917.204,272757.6981 2114743.9989)))",2,2014,116800,201150,247750,324900,201150
"MULTIPOLYGON (((273357.6981 2114397.5888,273157.6981 2114397.5888,273057.6981 2114570.7938,273157.6981 2114743.9989,273357.6981 2114743.9989,273457.6981 2114570.7938,273357.6981 2114397.5888)))",2,2015,107550,180900,234150,303000,180900
"MULTIPOLYGON (((272757.6981 2114397.5888,272557.6981 2114397.5888,272457.6981 2114570.7938,272557.6981 2114743.9989,272757.6981 2114743.9989,272857.6981 2114570.7938,272757.6981 2114397.5888)))",2,2016,155350,259150,312450,386700,259150
"MULTIPOLYGON (((273057.6981 2114224.3836,272857.6981 2114224.3836,272757.6981 2114397.5888,272857.6981 2114570.7938,273057.6981 2114570.7938,273157.6981 2114397.5888,273057.6981 2114224.3836)))",3,2017,138366.6667,217466.6667,261833.3333,349433.3333,217466.6667
"MULTIPOLYGON (((273957.6981 2114743.9989,273757.6981 2114743.9989,273657.6981 2114917.204,273757.6981 2115090.4091,273957.6981 2115090.4091,274057.6981 2114917.204,273957.6981 2114743.9989)))",4,2018,81100,142500,173675,255150,144750
"MULTIPOLYGON (((273957.6981 2114397.5888,273757.6981 2114397.5888,273657.6981 2114570.7938,273757.6981 2114743.9989,273957.6981 2114743.9989,274057.6981 2114570.7938,273957.6981 2114397.5888)))",3,2019,103400,166466.6667,200766.6667,269966.6667,167333.3333
"MULTIPOLYGON (((273657.6981 2114224.3836,273457.6981 2114224.3836,273357.6981 2114397.5888,273457.6981 2114570.7938,273657.6981 2114570.7938,273757.6981 2114397.5888,273657.6981 2114224.3836)))",1,2020,100200,168400,228800,315900,168400
"MULTIPOLYGON (((274557.6981 2114743.9989,274357.6981 2114743.9989,274257.6981 2114917.204,274357.6981 2115090.4091,274557.6981 2115090.4091,274657.6981 2114917.204,274557.6981 2114743.9989)))",6,2021,74950,134633.3333,159700,226733.3333,136116.6667
